number of elments,reverse,almost sorted,shuffed,sorted
27,0.0010609099999999705,0.0010981399999999697,0.001133559999999978,0.0011996130000000438
28,0.0011356799999999723,0.0013768299999999956,0.0010096199999999333,0.000864549999999964
29,0.0018275019999999254,0.0017010619999999754,0.0014131779999999594,0.0011501600000000112
30,0.0012752700000000505,0.0013710430000000162,0.0012377609999999484,0.001275749999999909
31,0.0012733409999999834,0.0014556900000000095,0.0013045400000000207,0.0013017499999999904
32,0.0012842619999999805,0.001389070999999964,0.0014252899999999125,0.0013044099999999226
33,0.001311470999999953,0.0014727010000000762,0.0017800310000000152,0.0013111800000000784
34,0.0014835089999999385,0.0016068599999999877,0.0018702929999999673,0.0014669509999999386
35,0.0014808600000000283,0.0015068599999999988,0.001758899000000036,0.0015515910000000188
36,0.001604680000000025,0.001567800000000008,0.001569450999999944,0.001566670999999964
37,0.0015427500000000371,0.0016416819999999221,0.001593990000000045,0.0015053199999999212
38,0.0018056310000000853,0.002340790999999953,0.002177203999999988,0.0016649599999999376
39,0.0018463029999999936,0.0019066009999999523,0.0017859399999999859,0.001765989999999995
40,0.0018299500000000801,0.0018027419999999683,0.0017853310000000011,0.0017929919999999377
41,0.0019497710000000446,0.001924990999999876,0.00188444100000007,0.0017066809999999322
42,0.0019538400000000955,0.0018484309999999837,0.002036820999999911,0.0019743110000001174
43,0.0019582009999998817,0.001958789999999988,0.0019692200000001048,0.001871221000000034
44,0.0020390999999999604,0.00207322199999993,0.0019961609999998853,0.001930460999999939
45,0.002089189999999963,0.0020761099999999644,0.002128941000000051,0.001949019999999857
46,0.002083601000000046,0.00204717100000007,0.002222391999999962,0.002055491999999992
47,0.002181240999999945,0.0023820110000001282,0.002395601000000136,0.002341391999999942
48,0.0022358710000001114,0.0029900929999999715,0.0025430200000000625,0.0023265209999998593
49,0.0021868709999999236,0.002542080000000002,0.002566280000000143,0.0024327209999999155
50,0.0022135219999999123,0.0022112120000001845,0.002275701999999935,0.0022838119999999407
51,0.0022957189999999184,0.0024557900000001798,0.002418221000000109,0.002236702000000035
52,0.0024117719999998677,0.0028059510000000287,0.002392499000000159,0.002192509999999981
53,0.0023915199999999803,0.002425150000000098,0.002306721000000067,0.0029576000000000047
54,0.002455112000000037,0.002599780999999801,0.0026721020000000095,0.0024648510000000456
55,0.0024754219999998384,0.0025722110000001575,0.002401472000000071,0.0023633320000000513
56,0.0024301110000000126,0.0023867810000000045,0.0024968510000000776,0.0024013910000000305
57,0.0025925220000000415,0.0028680920000003773,0.002663360999999753,0.0026686310000001434
58,0.0027395519999999784,0.0026993810000002227,0.0025537309999998925,0.0022588609999996123
59,0.0025520220000001537,0.0028845120000000612,0.0026415609999999035,0.0026003519999999725
60,0.0025275909999997737,0.0028488509999999856,0.0024777720000002112,0.002202040999999877
61,0.0028125210000000678,0.0028569119999999337,0.0026893910000000965,0.0025532320000003494
62,0.0027603509999996056,0.002717221999999797,0.0029396610000000933,0.0028004830000001313
63,0.002877322999999876,0.0031165319999999497,0.002904859999999676,0.0029532530000002666
