number of elments,reverse,almost sorted,shuffed,sorted
2,3.7799999999948986e-06,6.749999999999812e-06,5.98000000000265e-06,5.810000000008864e-06
3,2.449000000000201e-05,4.507000000000816e-05,6.791000000000436e-05,6.469999999994536e-06
4,8.02690000000078e-05,0.00011488000000001164,0.00011969000000000563,9.900999999992721e-06
5,0.00016303000000000845,0.00016249000000000124,0.00014337100000000325,1.0049999999997561e-05
