number of elments,reverse,almost sorted,shuffed,sorted
112,0.00891530999999901,0.013517440000001102,0.019702119999999823,0.0001923800000014353
113,0.01001599999999847,0.017864910000000123,0.020315749999999966,0.0002684500000000867
114,0.009919022000000055,0.016874676000000477,0.021156858999999528,0.00020053000000075372
115,0.010091937000000328,0.020523958000000064,0.02175116000000088,0.00021043000000098289
116,0.010474423999999871,0.01990080200000044,0.020957880000000984,0.00022854099999847222
117,0.010758326999999568,0.016997622999999962,0.022750059999999905,0.00018502999999903125
118,0.010747871999999603,0.019360415999999603,0.02349451599999952,0.00024033999999950595
119,0.01090492300000001,0.017288629999999472,0.023441442999999396,0.0002248090000005476
120,0.010362980000000022,0.019689249999998992,0.022244790000000236,0.00021998999999972568
121,0.01065009000000039,0.020202360000000752,0.02128861999999998,0.00021689000000080227
122,0.010500809999999916,0.019343369999999638,0.021394170000000656,0.0001867100000012556
123,0.010906199999999089,0.016107070000000334,0.02314653,0.00019763999999966586
124,0.011515017000000682,0.023507077999999737,0.02406748199999953,0.00020433099999905835
125,0.011654799999998744,0.023178999000000644,0.023055238999999617,0.00023591999999972302
126,0.012239878000000814,0.022463676999999294,0.02587034999999993,0.00022604000000114866
127,0.012457049999998304,0.025061588999999884,0.0252305109999984,0.00021252999999887834
128,0.012146180999998535,0.024862839999999053,0.026958318000000148,0.00026837000000057287
129,0.012396900000000599,0.016010659999999177,0.026127490000000364,0.00021326999999971008
130,0.012645020000000784,0.021288580000000223,0.024292800000001336,0.00021265000000170176
131,0.012847810000000237,0.02579509999999985,0.02371572999999927,0.00023205000000103837
132,0.01252488899999804,0.021247166999998512,0.026799153999998993,0.00019771999999917966
133,0.01290090499999863,0.022167841000001687,0.025349531999999897,0.00021905999999916048
134,0.01321026800000169,0.027852482000000123,0.029346245999999354,0.0002251599999993914
135,0.013665570999997101,0.027255535999998415,0.02749131599999899,0.0002137999999973772
136,0.012805679999999597,0.024590027999998654,0.02743843200000029,0.000200299999999487
137,0.012929930000002088,0.02590045000000174,0.02860739000000123,0.00022842999999994618
138,0.013650540000000433,0.02455150000000117,0.030084129999998765,0.00021821000000343815
139,0.014177690000000354,0.026749323000000658,0.030388660999999928,0.00022257000000180938
140,0.014811721000000944,0.027969804999997905,0.03165987300000239,0.00025837000000095145
141,0.014291830999997757,0.02692257800000064,0.028461050000000654,0.0002232800000001589
142,0.01463975800000128,0.02790257000000196,0.030470126000000874,0.00022712000000169041
143,0.015221489999998283,0.027419710000000208,0.03065850999999853,0.0002535100000002899
144,0.015423030000000892,0.03119463999999894,0.03246758999999955,0.00022024000000087085
145,0.013564940000001968,0.026755082000001096,0.028849300000000966,0.0002260189999994111
146,0.013711250000000064,0.02651646200000002,0.03303166399999924,0.000225149999998564
147,0.016273861000001943,0.022295250999999183,0.03394221399999964,0.000249540999998743
148,0.016322298999998708,0.03533328299999994,0.03476314799999969,0.00034003000000026873
149,0.01698973199999898,0.03652355299999854,0.03629553700000088,0.0003061009999996145
150,0.0158661500000008,0.027237120000002335,0.03239561999999907,0.00024485999999868113
151,0.016243150000001094,0.03370102999999958,0.03433009000000098,0.000295539999999761
152,0.01626160100000007,0.028838730999996898,0.03408332000000058,0.00022815999999892256
153,0.016605440999999388,0.02687649599999986,0.03443434100000076,0.00022344000000273923
154,0.016142679999997966,0.030627038999998746,0.03309765200000214,0.00021703000000172779
155,0.01799484800000073,0.031025549999998958,0.0391823620000018,0.0002652899999979752
156,0.018604310000000623,0.03632103999999714,0.041100970000002235,0.0003354299999998034
157,0.018587539999998626,0.026580259999999356,0.03970675000000057,0.0002667400000007092
158,0.019067900999999665,0.037728989000001434,0.040727508999999884,0.000279059000000359
159,0.019672480000000547,0.028729711000000435,0.04061451400000138,0.00026714099999836094
160,0.018961128000000826,0.03189915400000132,0.03966138899999905,0.00028678000000326165
161,0.01972044999999767,0.04061812000000131,0.04149091000000027,0.00026043000000086636
162,0.01921167000000068,0.03495037999999795,0.03995383999999902,0.00026993000000175016
163,0.02018071599999871,0.038213956999999965,0.041691071999998996,0.0002887690000008547
164,0.019660190999999827,0.036382422000002634,0.04280867499999985,0.00028399099999987243
165,0.019651651000000214,0.03680084100000158,0.039610158999998646,0.00023307100000025116
166,0.020050796999999676,0.04068859699999905,0.04024621299999964,0.0002621109999978444
167,0.02096035999999657,0.030163260000001912,0.04325129000000061,0.0002701500000057422
168,0.020956839999996646,0.03496868999999947,0.04660146000000509,0.000278949999994893
169,0.020567840999994758,0.03590653199999849,0.04580106499999914,0.0002983010000008335
170,0.021237692999996227,0.039627060000000824,0.04529516999999572,0.00031701000000339263
171,0.021713939000001403,0.043648730000001024,0.04539568999999943,0.00036525999999525993
172,0.021769319999997094,0.04375549999999606,0.04612702000000013,0.00028136999999617274
173,0.022097227000003272,0.044349105000002,0.045732281999995905,0.0002687899999997967
174,0.020466919000000416,0.04082263999999469,0.04512746599999673,0.0002748890000034976
175,0.021823218999998062,0.037064508000000274,0.04483571000000097,0.0003160210000032748
176,0.02034540000000362,0.03844297999999924,0.04492512000000204,0.00031818999999444486
177,0.022280899999998383,0.037882729999999754,0.04818614999999937,0.00028331999999409163
178,0.023137009999999236,0.030137144000001115,0.04744834800000319,0.0002761500000048045
179,0.02234368100000239,0.04559885400000496,0.04910794499999582,0.0002819299999998748
180,0.022033773000003976,0.04243949800000024,0.04841818200000603,0.00028163999999719636
181,0.02404473899999715,0.04858061600000241,0.05023875000000544,0.0003061709999983009
182,0.024485789999999952,0.03713313999999457,0.05353274000000141,0.0003025800000031609
183,0.025174150999994538,0.04132568099999645,0.05163110900000589,0.00031194999999684114
184,0.025252102000003163,0.05449940900000172,0.05193073800000292,0.00030831000000119957
185,0.02512707199999653,0.03635038099999832,0.052329352000000995,0.0003469299999991904
186,0.02549712999999798,0.04281843999999779,0.053753770000000145,0.00030054999999862275
187,0.02373674999999764,0.04216465000000369,0.05066829999999811,0.0002957900000026825
188,0.023726382999996076,0.040489471999997306,0.05043484400000153,0.0003172699999964834
189,0.023199728999998115,0.04546752100000617,0.051637178999996536,0.00030877100000026303
190,0.025504628999996726,0.044931490999999824,0.058485862999994254,0.00037503999999444204
191,0.024011950000002003,0.0382948999999968,0.049788450000001205,0.0002767499999976053
192,0.02806420000000287,0.04631180300000182,0.058149872000001324,0.00035940000000067585
193,0.027981384000000276,0.05797697599999907,0.06266214300000428,0.00037458999999984144
194,0.027994599000003006,0.05446146999999968,0.05764590999999797,0.00037298999999535454
195,0.026167990000004693,0.04492711999999699,0.05970088000000118,0.00033065000000220834
196,0.02540804799999563,0.03874942699999906,0.05645369800000566,0.00031003900000570184
197,0.026375289000000635,0.045991321999999,0.05440837900000162,0.00028145000000279197
198,0.026291418999996097,0.04880058199999837,0.05963355799999448,0.00031272900000089976
199,0.02872462000000553,0.050510129999999265,0.06087441000000382,0.00033258999999929983
200,0.02999353999999954,0.057513739999997426,0.06383207000000368,0.0003455599999995229
